date,NAV,NAV_ACC,NAV_ADJ,OPEN,HIGH,LOW,CLOSE,PCT_CHG
2020-10-21,3.556,5.253,8.540747744479999,,,,,
2020-10-22,3.545,5.242,8.5143281086,,,,,
2020-10-23,3.486,5.183,8.37262278888,,,,,
2020-10-26,3.458,5.155,8.30537280664,,,,,
2020-10-27,3.479,5.176,8.35581029332,,,,,
2020-10-28,3.528,5.225,8.47349776224,,,,,
2020-10-29,3.552,5.249,8.531140604159999,,,,,
2020-10-30,3.506,5.203,8.42065849048,,,,,
2020-11-02,3.553,5.25,8.533542389239999,,,,,
2020-11-03,3.578,5.275,8.593587016239999,,,,,
2020-11-04,3.629,5.326,8.716078055319999,,,,,
2020-11-05,3.665,5.362,8.802542318199999,,,,,
2020-11-06,3.657,5.354,8.783328037559999,,,,,
2020-11-09,3.712,5.409,8.91542621696,,,,,
2020-11-10,3.714,5.411,8.920229787119998,,,,,
2020-11-11,3.69,5.387,8.862586945199999,,,,,
2020-11-12,3.705,5.402,8.8986137214,,,,,
2020-11-13,3.662,5.359,8.795336962959999,,,,,
2020-11-16,3.687,5.384,8.855381589959999,,,,,
2020-11-17,3.666,5.363,8.804944103279999,,,,,
2020-11-18,3.63,5.327,8.718479840399999,,,,,
2020-11-19,3.67,5.367,8.814551243599999,,,,,
2020-11-20,3.678,5.375,8.833765524239999,,,,,
2020-11-23,3.707,5.404,8.903417291559999,,,,,
2020-11-24,3.667,5.364,8.807345888359999,,,,,
2020-11-25,3.604,5.301,8.656033428319999,,,,,
2020-11-26,3.614,5.311,8.680051279119999,,,,,
2020-11-27,3.648,5.345,8.761711971839999,,,,,
2020-11-30,3.611,5.308,8.67284592388,,,,,
2020-12-01,3.684,5.381,8.84817623472,,,,,
2020-12-02,3.681,5.378,8.840970879479999,,,,,
2020-12-03,3.686,5.383,8.852979804879999,,,,,
2020-12-04,3.713,5.41,8.91782800204,,,,,
2020-12-07,3.702,5.399,8.891408366159999,,,,,
2020-12-08,3.696,5.393,8.87699765568,,,,,
2020-12-09,3.67,5.367,8.814551243599999,,,,,
2020-12-10,3.682,5.379,8.843372664559999,,,,,
2020-12-11,3.648,5.345,8.761711971839999,,,,,
2020-12-14,3.695,5.392,8.874595870599999,,,,,
2020-12-15,3.706,5.403,8.901015506479999,,,,,
2020-12-16,3.728,5.425,8.95385477824,,,,,
2020-12-17,3.757,5.454,9.02350654556,,,,,
2020-12-18,3.732,5.429,8.96346191856,,,,,
2020-12-21,3.762,5.459,9.03551547096,,,,,
2020-12-22,3.727,5.424,8.951452993159998,,,,,
2020-12-23,3.758,5.455,9.02590833064,,,,,
2020-12-24,3.756,5.453,9.021104760479998,,,,,
2020-12-25,3.8,5.497,9.126783303999998,,,,,
2020-12-28,3.817,5.514,9.16761365036,,,,,
2020-12-29,3.811,5.508,9.15320293988,,,,,
2020-12-30,3.87,5.567,9.2949082596,,,,,
2020-12-31,3.941,5.638,9.46543500028,,,,,
2021-01-04,3.958,5.655,9.50626534664,,,,,
2021-01-05,4.037,5.734,9.69600636796,,,,,
2021-01-06,4.075,5.772,9.787274201,,,,,
2021-01-07,4.184,5.881,10.04906877472,,,,,
2021-01-08,4.156,5.853,9.98181879248,,,,,
2021-01-11,4.157,5.854,9.98422057756,,,,,
2021-01-12,4.278,5.975,10.274836572239998,,,,,
2021-01-13,4.227,5.924,10.15234553316,,,,,
2021-01-14,4.13,5.827,9.9193723804,,,,,
2021-01-15,4.133,5.83,9.92657773564,,,,,
2021-01-18,4.178,5.875,10.03465806424,,,,,
2021-01-19,4.115,5.812,9.8833456042,,,,,
2021-01-20,4.169,5.866,10.01304199852,,,,,
2021-01-21,4.249,5.946,10.205184804919998,,,,,
2021-01-22,4.295,5.992,10.315666918599998,,,,,
2021-01-25,4.36,6.057,10.4717829488,,,,,
2021-01-26,4.264,5.961,10.24121158112,,,,,
2021-01-27,4.277,5.974,10.27243478716,,,,,
2021-01-28,4.156,5.853,9.98181879248,,,,,
2021-01-29,4.16,5.857,9.9914259328,,,,,
2021-02-01,4.242,5.939,10.188372309359998,,,,,
2021-02-02,4.302,5.999,10.332479414159998,,,,,
2021-02-03,4.31,6.007,10.351693694799998,,,,,
2021-02-04,4.324,6.021,10.385318685919998,,,,,
2021-02-05,4.326,6.023,10.390122256079998,,,,,
2021-02-08,4.429,6.126,10.63750611932,,,,,
2021-02-09,4.519,6.216,10.85366677652,,,,,
2021-02-10,4.625,6.322,11.108255995,,,,,
2021-02-18,4.549,6.246,10.92572032892,,,,,
2021-02-19,4.49,6.187,10.7840150092,,,,,
2021-02-22,4.304,6.001,10.33728298432,,,,,
2021-02-23,4.289,5.986,10.301256208119998,,,,,
2021-02-24,4.154,5.851,9.97701522232,,,,,
2021-02-25,4.159,5.856,9.98902414772,,,,,
2021-02-26,4.05,5.747,9.727229574,,,,,
2021-03-01,4.122,5.819,9.90015809976,,,,,
2021-03-02,4.055,5.752,9.7392384994,,,,,
2021-03-03,4.12,5.817,9.8953545296,,,,,
2021-03-04,3.961,5.658,9.51347070188,,,,,
2021-03-05,3.941,5.638,9.46543500028,,,,,
2021-03-08,3.799,5.496,9.12438151892,,,,,
2021-03-09,3.704,5.401,8.89621193632,,,,,
2021-03-10,3.778,5.475,9.07394403224,,,,,
2021-03-11,3.877,5.574,9.311720755159998,,,,,
2021-03-12,3.888,5.585,9.33814039104,,,,,
2021-03-15,3.777,5.474,9.07154224716,,,,,
2021-03-16,3.824,5.521,9.184426145919998,,,,,
2021-03-17,3.841,5.538,9.22525649228,,,,,
2021-03-18,3.889,5.586,9.340542176119998,,,,,
2021-03-19,3.768,5.465,9.049926181439998,,,,,
2021-03-22,3.782,5.479,9.08355117256,,,,,
2021-03-23,3.734,5.431,8.968265488719998,,,,,
2021-03-24,3.663,5.36,8.797738748039999,,,,,
2021-03-25,3.67,5.367,8.814551243599999,,,,,
2021-03-26,3.77,5.467,9.0547297516,,,,,
2021-03-29,3.78,5.477,9.078747602399998,,,,,
2021-03-30,3.824,5.521,9.184426145919998,,,,,
2021-03-31,3.772,5.469,9.059533321759998,,,,,
2021-04-01,3.832,5.529,9.203640426559998,,,,,
2021-04-02,3.883,5.58,9.32613146564,,,,,
2021-04-06,3.842,5.539,9.22765827736,,,,,
2021-04-07,3.814,5.511,9.16040829512,,,,,
2021-04-08,3.825,5.522,9.186827931,,,,,
2021-04-09,3.741,5.438,8.98507798428,,,,,
2021-04-12,3.666,5.363,8.804944103279999,,,,,
2021-04-13,3.666,5.363,8.804944103279999,,,,,
2021-04-14,3.698,5.395,8.881801225839999,,,,,
2021-04-15,3.675,5.372,8.826560168999999,,,,,
2021-04-16,3.689,5.386,8.860185160119999,,,,,
2021-04-19,3.802,5.499,9.13158687416,,,,,
2021-04-20,3.805,5.502,9.1387922294,,,,,
2021-04-21,3.821,5.518,9.17722079068,,,,,
2021-04-22,3.813,5.51,9.15800651004,,,,,
2021-04-23,3.891,5.588,9.34534574628,,,,,
2021-04-26,3.85,5.547,9.246872558,,,,,
2021-04-27,3.875,5.572,9.306917185,,,,,
2021-04-28,3.89,5.587,9.3429439612,,,,,
2021-04-29,3.904,5.601,9.37656895232,,,,,
2021-04-30,3.883,5.58,9.32613146564,,,,,
2021-05-06,3.831,5.528,9.20123864148,,,,,
2021-05-07,3.775,5.472,9.066738676999998,,,,,
2021-05-10,3.772,5.469,9.059533321759998,,,,,
2021-05-11,3.784,5.481,9.088354742719998,,,,,
2021-05-12,3.794,5.491,9.11237259352,,,,,
2021-05-13,3.75,5.447,9.00669405,,,,,
2021-05-14,3.822,5.519,9.17962257576,,,,,
2021-05-17,3.912,5.609,9.39578323296,,,,,
2021-05-18,3.916,5.613,9.40539037328,,,,,
2021-05-19,3.906,5.603,9.38137252248,,,,,
2021-05-20,3.924,5.621,9.42460465392,,,,,
2021-05-21,3.892,5.589,9.34774753136,,,,,
2021-05-24,3.923,5.62,9.42220286884,,,,,
2021-05-25,4.056,5.753,9.74164028448,,,,,
2021-05-26,4.056,5.753,9.74164028448,,,,,
2021-05-27,4.062,5.759,9.75605099496,,,,,
2021-05-28,4.048,5.745,9.72242600384,,,,,
2021-05-31,4.06,5.757,9.7512474248,,,,,
2021-06-01,4.072,5.769,9.78006884576,,,,,
2021-06-02,4.042,5.739,9.70801529336,,,,,
2021-06-03,4.018,5.715,9.65037245144,,,,,
2021-06-04,4.048,5.745,9.72242600384,,,,,
2021-06-07,4.03,5.727,9.6791938724,,,,,
2021-06-08,3.986,5.683,9.57351532888,,,,,
2021-06-09,4.002,5.699,9.61194389016,,,,,
2021-06-10,4.034,5.731,9.68880101272,,,,,
2021-06-11,4.003,5.7,9.61434567524,,,,,
2021-06-15,3.967,5.664,9.52788141236,,,,,
2021-06-16,3.895,5.592,9.3549528866,,,,,
2021-06-17,3.903,5.6,9.37416716724,,,,,
2021-06-18,3.902,5.599,9.37176538216,,,,,
2021-06-21,3.923,5.62,9.42220286884,,,,,
2021-06-22,3.961,5.658,9.51347070188,,,,,
2021-06-23,3.962,5.659,9.51587248696,,,,,
2021-06-24,3.986,5.683,9.57351532888,,,,,
2021-06-25,4.049,5.746,9.72482778892,,,,,
2021-06-28,4.052,5.749,9.73203314416,,,,,
2021-06-29,4.019,5.716,9.65277423652,,,,,
2021-06-30,4.046,5.743,9.71762243368,,,,,
2021-07-01,4.084,5.781,9.80889026672,,,,,
2021-07-02,3.933,5.63,9.44622071964,,,,,
2021-07-05,3.928,5.625,9.43421179424,,,,,
2021-07-06,3.918,5.615,9.41019394344,,,,,
2021-07-07,3.983,5.68,9.56630997364,,,,,
2021-07-08,3.934,5.631,9.44862250472,,,,,
2021-07-09,3.928,5.625,9.43421179424,,,,,
2021-07-12,3.987,5.684,9.57591711396,,,,,
2021-07-13,3.984,5.681,9.56871175872,,,,,
2021-07-14,3.958,5.655,9.50626534664,,,,,
2021-07-15,4.01,5.707,9.6311581708,,,,,
2021-07-16,3.939,5.636,9.46063143012,,,,,
2021-07-19,3.965,5.662,9.5230778422,,,,,
2021-07-20,3.947,5.644,9.47984571076,,,,,
2021-07-21,3.982,5.679,9.56390818856,,,,,
2021-07-22,3.959,5.656,9.50866713172,,,,,
2021-07-23,3.886,5.583,9.33333682088,,,,,
2021-07-26,3.767,5.464,9.047524396359998,,,,,
2021-07-27,3.613,5.31,8.677649494039999,,,,,
2021-07-28,3.668,5.365,8.80974767344,,,,,
2021-07-29,3.757,5.454,9.02350654556,,,,,
2021-07-30,3.67,5.367,8.814551243599999,,,,,
2021-08-02,3.759,5.456,9.028310115719998,,,,,
2021-08-03,3.771,5.468,9.057131536679998,,,,,
2021-08-04,3.8,5.497,9.126783303999998,,,,,
2021-08-05,3.78,5.477,9.078747602399998,,,,,
2021-08-06,3.733,5.43,8.96586370364,,,,,
2021-08-09,3.775,5.472,9.066738676999998,,,,,
2021-08-10,3.815,5.512,9.1628100802,,,,,
2021-08-11,3.777,5.474,9.07154224716,,,,,
2021-08-12,3.717,5.414,8.92743514236,,,,,
2021-08-13,3.704,5.401,8.89621193632,,,,,
2021-08-16,3.676,5.373,8.82896195408,,,,,
2021-08-17,3.59,5.287,8.622408437199999,,,,,
2021-08-18,3.613,5.31,8.677649494039999,,,,,
2021-08-19,3.6,5.297,8.646426287999999,,,,,
2021-08-20,3.539,5.236,8.49991739812,,,,,
2021-08-23,3.596,5.293,8.636819147679999,,,,,
2021-08-24,3.645,5.342,8.754506616599999,,,,,
2021-08-25,3.65,5.347,8.766515541999999,,,,,
2021-08-26,3.599,5.296,8.644024502919999,,,,,
2021-08-27,3.601,5.298,8.648828073079999,,,,,
2021-08-30,3.606,5.303,8.660836998479999,,,,,
2021-08-31,3.593,5.29,8.629613792439999,,,,,
2021-09-01,3.604,5.301,8.656033428319999,,,,,
2021-09-02,3.604,5.301,8.656033428319999,,,,,
2021-09-03,3.583,5.28,8.605595941639999,,,,,
2021-09-06,3.644,5.341,8.752104831519999,,,,,
2021-09-07,3.674,5.371,8.824158383919999,,,,,
2021-09-08,3.652,5.349,8.771319112159999,,,,,
2021-09-09,3.664,5.361,8.80014053312,,,,,
2021-09-10,3.715,5.412,8.922631572199998,,,,,
2021-09-13,3.703,5.4,8.893810151239999,,,,,
2021-09-14,3.682,5.379,8.843372664559999,,,,,
2021-09-15,3.646,5.343,8.756908401679999,,,,,
2021-09-16,3.585,5.282,8.610399511799999,,,,,
2021-09-17,3.613,5.31,8.677649494039999,,,,,
2021-09-22,3.602,5.299,8.651229858159999,,,,,
2021-09-23,3.608,5.305,8.665640568639999,,,,,
2021-09-24,3.619,5.316,8.69206020452,,,,,
2021-09-27,3.652,5.349,8.771319112159999,,,,,
2021-09-28,3.649,5.346,8.764113756919999,,,,,
2021-09-29,3.634,5.331,8.728086980719999,,,,,
2021-09-30,3.656,5.353,8.780926252479999,,,,,
2021-10-08,3.69,5.387,8.862586945199999,,,,,
2021-10-11,3.694,5.391,8.872194085519999,,,,,
2021-10-12,3.665,5.362,8.802542318199999,,,,,
2021-10-13,3.712,5.409,8.91542621696,,,,,
2021-10-14,3.709,5.406,8.90822086172,,,,,
2021-10-15,3.748,5.445,9.00189047984,,,,,
2021-10-18,3.706,5.403,8.901015506479999,,,,,
2021-10-19,3.752,5.449,9.011497620159998,,,,,
2021-10-20,3.741,5.438,8.98507798428,,,,,
2021-10-21,3.759,5.456,9.028310115719998,,,,,
2021-10-22,3.773,5.47,9.06193510684,,,,,
2021-10-25,3.791,5.488,9.105167238279998,,,,,
2021-10-26,3.78,5.477,9.078747602399998,,,,,
2021-10-27,3.729,5.426,8.95625656332,,,,,
2021-10-28,3.717,5.414,8.92743514236,,,,,
2021-10-29,3.763,5.46,9.037917256039998,,,,,
2021-11-01,3.73,5.427,8.958658348399998,,,,,
2021-11-02,3.707,5.404,8.903417291559999,,,,,
2021-11-03,3.674,5.371,8.824158383919999,,,,,
2021-11-04,3.696,5.393,8.87699765568,,,,,
2021-11-05,3.676,5.373,8.82896195408,,,,,
2021-11-08,3.678,5.375,8.833765524239999,,,,,
2021-11-09,3.673,5.37,8.821756598839999,,,,,
2021-11-10,3.648,5.345,8.761711971839999,,,,,
2021-11-11,3.713,5.41,8.91782800204,,,,,
2021-11-12,3.711,5.408,8.913024431879998,,,,,
2021-11-15,3.695,5.392,8.874595870599999,,,,,
2021-11-16,3.701,5.398,8.889006581079999,,,,,
2021-11-17,3.699,5.396,8.884203010919999,,,,,
2021-11-18,3.673,5.37,8.821756598839999,,,,,
2021-11-19,3.731,5.428,8.961060133479998,,,,,
2021-11-22,3.756,5.453,9.021104760479998,,,,,
2021-11-23,3.737,5.434,8.97547084396,,,,,
2021-11-24,3.739,5.436,8.980274414119998,,,,,
2021-11-25,3.719,5.416,8.932238712519998,,,,,
2021-11-26,3.693,5.39,8.869792300439999,,,,,
2021-11-29,3.706,5.403,8.901015506479999,,,,,
2021-11-30,3.704,5.401,8.89621193632,,,,,
2021-12-01,3.696,5.393,8.87699765568,,,,,
2021-12-02,3.694,5.391,8.872194085519999,,,,,
2021-12-03,3.728,5.425,8.95385477824,,,,,
2021-12-06,3.729,5.426,8.95625656332,,,,,
2021-12-07,3.73,5.427,8.958658348399998,,,,,
2021-12-08,3.802,5.499,9.13158687416,,,,,
2021-12-09,3.868,5.565,9.29010468944,,,,,
2021-12-10,3.854,5.551,9.25647969832,,,,,
2021-12-13,3.873,5.57,9.30211361484,,,,,
2021-12-14,3.849,5.546,9.24447077292,,,,,
2021-12-15,3.804,5.501,9.136390444319998,,,,,
2021-12-16,3.828,5.525,9.194033286239998,,,,,
2021-12-17,3.768,5.465,9.049926181439998,,,,,
2021-12-20,3.709,5.406,8.90822086172,,,,,
2021-12-21,3.719,5.416,8.932238712519998,,,,,
2021-12-22,3.747,5.444,8.999488694759998,,,,,
2021-12-23,3.778,5.475,9.07394403224,,,,,
2021-12-24,3.779,5.476,9.076345817319998,,,,,
2021-12-27,3.765,5.462,9.0427208262,,,,,
2021-12-28,3.78,5.477,9.078747602399998,,,,,
2021-12-29,3.714,5.411,8.920229787119998,,,,,
2021-12-30,3.743,5.44,8.989881554439998,,,,,
2021-12-31,3.76,5.457,9.030711900799998,,,,,
2022-01-04,3.736,5.433,8.97306905888,,,,,
2022-01-05,3.67,5.367,8.814551243599999,,,,,
2022-01-06,3.633,5.33,8.725685195639999,,,,,
2022-01-07,3.631,5.328,8.720881625479999,,,,,
2022-01-10,3.635,5.332,8.730488765799999,,,,,
2022-01-11,3.591,5.288,8.624810222279999,,,,,
2022-01-12,3.622,5.319,8.699265559759999,,,,,
2022-01-13,3.54,5.237,8.5023191832,,,,,
2022-01-14,3.531,5.228,8.48070311748,,,,,
2022-01-17,3.569,5.266,8.571970950519999,,,,,
2022-01-18,3.618,5.315,8.689658419439999,,,,,
2022-01-19,3.591,5.288,8.624810222279999,,,,,
2022-01-20,3.632,5.329,8.723283410559999,,,,,
2022-01-21,3.613,5.31,8.677649494039999,,,,,
2022-01-24,3.617,5.314,8.687256634359999,,,,,
2022-01-25,3.55,5.247,8.526337033999999,,,,,
2022-01-26,3.572,5.269,8.579176305759999,,,,,
2022-01-27,3.511,5.208,8.43266741588,,,,,
2022-01-28,3.482,5.179,8.36301564856,,,,,
2022-02-07,3.513,5.21,8.43747098604,,,,,
2022-02-08,3.478,5.175,8.35340850824,,,,,
2022-02-09,3.494,5.191,8.39183706952,,,,,
2022-02-10,3.483,5.18,8.36541743364,,,,,
2022-02-11,3.47,5.167,8.3341942276,,,,,
2022-02-14,3.422,5.119,8.21890854376,,,,,
2022-02-15,3.446,5.143,8.27655138568,,,,,
2022-02-16,3.461,5.158,8.31257816188,,,,,
2022-02-17,3.462,5.159,8.31497994696,,,,,
2022-02-18,3.481,5.178,8.36061386348,,,,,
2022-02-21,3.463,5.16,8.31738173204,,,,,
2022-02-22,3.41,5.107,8.1900871228,,,,,
2022-02-23,3.44,5.137,8.2621406752,,,,,
2022-02-24,3.382,5.079,8.12283714056,,,,,
2022-02-25,3.402,5.099,8.17087284216,,,,,
2022-02-28,3.394,5.091,8.15165856152,,,,,
2022-03-01,3.416,5.113,8.20449783328,,,,,
2022-03-02,3.385,5.082,8.130042495799998,,,,,
2022-03-03,3.359,5.056,8.06759608372,,,,,
2022-03-04,3.317,5.014,7.96672111036,,,,,
2022-03-07,3.21,4.907,7.709730106799999,,,,,
2022-03-08,3.168,4.865,7.60885513344,,,,,
2022-03-09,3.149,4.846,7.56322121692,,,,,
2022-03-10,3.198,4.895,7.680908685839999,,,,,
2022-03-11,3.186,4.883,7.65208726488,,,,,
2022-03-14,3.076,4.773,7.387890906079999,,,,,
2022-03-15,2.941,4.638,7.063649920279999,,,,,
2022-03-16,3.065,4.762,7.361471270199999,,,,,
2022-03-17,3.142,4.839,7.546408721359999,,,,,
2022-03-18,3.16,4.857,7.5896408528,,,,,
2022-03-21,3.129,4.826,7.51518551532,,,,,
2022-03-22,3.124,4.821,7.50317658992,,,,,
2022-03-23,3.138,4.835,7.536801581039999,,,,,
2022-03-24,3.104,4.801,7.45514088832,,,,,
2022-03-25,3.047,4.744,7.31823913876,,,,,
2022-03-28,3.014,4.711,7.238980231119998,,,,,
2022-03-29,3.004,4.701,7.214962380319999,,,,,
2022-03-30,3.097,4.794,7.438328392759999,,,,,
2022-03-31,3.092,4.789,7.42631946736,,,,,
2022-04-01,3.137,4.834,7.53439979596,,,,,
2022-04-06,3.114,4.811,7.479158739119999,,,,,
2022-04-07,3.084,4.781,7.40710518672,,,,,
2022-04-08,3.095,4.792,7.4335248226,,,,,
2022-04-11,3.023,4.72,7.260596296839999,,,,,
2022-04-12,3.066,4.763,7.363873055279999,,,,,
2022-04-13,3.066,4.763,7.363873055279999,,,,,
2022-04-14,3.099,4.796,7.44313196292,,,,,
2022-04-15,3.104,4.801,7.45514088832,,,,,
2022-04-18,3.068,4.765,7.368676625439999,,,,,
2022-04-19,3.046,4.743,7.315837353679999,,,,,
2022-04-20,2.997,4.694,7.198149884759999,,,,,
2022-04-21,2.96,4.657,7.1092838367999995,,,,,
2022-04-22,2.981,4.678,7.1597213234799995,,,,,
2022-04-25,2.847,4.544,6.837882122759999,,,,,
